timestamp,rx_bytes,tx_bytes,rx_packets,tx_packets
17:01:28,1328,1341,26,29
17:01:29,12221410,9979,23591,263
17:01:30,151431972,93093,292072,2534
17:01:31,124446519,72931,239942,2004
17:01:32,4275819,182901,10573,3779
17:01:33,239336,18543,715,366
17:01:34,9268,8292,162,167
17:01:35,375570,77705,2068,1534
17:01:36,1564385,99005,4420,1987
17:01:37,7166398,245774,17327,4751
17:01:38,10951816,173903,23298,3602
17:01:39,4622878,116581,10371,2414
17:01:40,31475,25789,510,509
17:01:41,30352459,14180,58437,408
17:01:42,49862718,23749810,75165,25037
17:01:43,70382028,81951,135426,924
17:01:44,97696905,40249,188045,1281
17:01:45,9488957,6290,18388,264
17:01:46,42530104,17297,81853,545
17:01:47,56562394,51019078,62847,52223
17:01:48,31611028,31615893,32410,32456
17:01:49,31611207,31616163,32423,32482
17:01:50,32665808,31615879,33438,32454
17:01:51,31611231,31615662,32439,32423
17:01:52,34248991,34253744,35109,35139
17:01:53,31726823,31732631,32561,32602
17:01:54,31610958,31615683,32400,32426
17:01:55,31611023,31615966,32403,32458
17:01:56,31611084,31615900,32418,32457
17:01:57,31610960,31616931,32391,32458
17:01:58,31611217,31615648,32437,32421
17:01:59,31611280,31615718,32446,32431
17:02:00,31611091,31615816,32419,32445
17:02:01,31611126,31615900,32424,32457
17:02:02,39023202,34923739,43779,35965
17:02:03,2216,2288,178,182
17:02:04,31611301,31615865,32449,32452
17:02:05,31611119,31615739,32423,32434
17:02:06,31612582,31617370,32462,32497
17:02:07,31611035,31615963,32411,32466
17:02:08,31610895,31615900,32391,32457
17:02:09,31611084,31616033,32418,32476
17:02:11,31611140,31615837,32426,32448
17:02:12,31611378,31615536,32460,32405
17:02:13,31611379,31634437,32445,32522
17:02:14,31611392,31615641,32462,32420
17:02:15,31611168,31615858,32430,32451
17:02:16,31611273,31615907,32445,32458
17:02:17,31611301,31615648,32449,32421
17:02:18,31610853,31615907,32385,32458
17:02:19,31611119,31615816,32423,32445
17:02:20,60729944,61551413,62306,63106
17:02:21,2492201,1680313,2533,1789
17:02:22,19402614,19405782,20082,20094
17:02:23,32665661,31616012,33417,32473
17:02:24,31611133,31615942,32425,32463
17:02:25,30556234,31615592,31380,32413
17:02:26,32666130,31616068,33484,32481
17:02:27,30557211,31616565,31409,32442
17:02:28,31611465,31624933,32447,32454
17:02:29,31611317,31616228,32419,32466
17:02:30,31611056,31615788,32414,32441
17:02:31,31611184,31616131,32406,32460
17:02:32,31383670,31433516,32160,32261
17:02:33,31336348,31341140,32088,32111
17:02:34,29226739,30194602,29979,30943
17:02:35,24225336,25193044,24937,25888
17:02:36,28445844,29505221,29218,30260
17:02:37,35093046,34801951,35408,35307
17:02:38,43912858,43919691,45080,45059
17:02:39,1283,1335,106,108
17:02:40,28306047,28310258,29025,29040
17:02:41,31611133,31615865,32425,32452
17:02:42,31611077,31616173,32417,32496
17:02:43,31611327,31625250,32432,32493
17:02:44,31610986,31615921,32404,32460
17:02:45,31495778,31615721,32318,32444
17:02:46,31611269,31615480,32457,32405
17:02:47,28508414,26930044,29148,27649
17:02:48,26863384,27398173,27617,28147
17:02:49,30555576,29505855,31286,30338
17:02:50,31610923,31615704,32395,32429
17:02:51,31611014,31615914,32408,32459
17:02:52,31611063,31615592,32415,32413
17:02:53,31611171,31618772,32414,32444
17:02:54,31611203,31615984,32435,32469
17:02:55,31611224,31615921,32438,32460
17:02:56,43823071,43829528,44967,45032
17:02:57,2068,2090,176,177
17:02:58,28306092,28314457,29015,29065
17:02:59,31610993,31615823,32405,32446
17:03:00,31611266,31615536,32444,32405
17:03:01,31610916,31615746,32394,32435
17:03:02,29035974,27985252,29680,28735
17:03:03,26335007,24233739,26973,25061
17:03:04,30556063,29506153,31349,30372
17:03:05,31610979,31616110,32403,32487
17:03:06,31610986,31615844,32404,32449
17:03:07,31520217,31434988,32298,32219
17:03:08,27024884,26501263,27822,27206
17:03:09,26335343,25812801,27037,26576
17:03:10,31611441,31615585,32469,32412
17:03:11,30633799,30991134,31646,31747
17:03:12,31413923,31440881,32506,32307
17:03:13,29842253,29846869,30773,30592
17:03:14,53109620,52938644,54467,54319
17:03:15,53795,53817,66,67
17:03:16,24677747,23626413,25373,24403
17:03:17,27390412,26344556,28093,27127
17:03:18,30556444,31615410,31410,32387
17:03:19,31611179,31615878,32419,32437
17:03:20,31611112,31615865,32422,32452
17:03:21,31612659,31617174,32473,32469
17:03:22,31294161,31255911,32110,32043
17:03:23,25097620,25102336,25979,25816
17:03:24,28708883,26868105,29397,27671
17:03:25,30556157,31615669,31369,32424
17:03:26,27731843,28263883,28405,28926
17:03:27,28445654,26579689,29120,28038
17:03:28,29501020,29505807,30290,30339
17:03:29,30171947,30174976,30887,30958
17:03:30,31610892,31616001,32384,32465
17:03:31,31611392,31615676,32462,32425
17:03:32,53326485,54185277,55043,55612
17:03:33,4009487,3771154,3935,3958
17:03:34,13762060,14818866,14329,15347
17:03:35,28445511,27395521,29183,28184
17:03:36,30556255,31615403,31383,32386
17:03:37,31611154,31615879,32428,32454
17:03:38,31611086,31615735,32412,32425
17:03:39,22456600,23515714,23090,24096
17:03:40,32665505,30561330,33401,31459
17:03:41,29500985,29505527,30278,30299
17:03:42,30172075,30184556,30907,30950
17:03:43,31252590,31615518,32068,32415
17:03:44,31611154,31615781,32428,32440
17:03:45,31611154,31615837,32428,32448
17:03:46,31612624,31617111,32468,32460
17:03:47,31610979,31615879,32403,32454
17:03:48,31611168,31615991,32430,32470
17:03:50,31610972,31615697,32402,32428
17:03:51,31611354,31615855,32444,32438
17:03:52,31252383,30896471,32051,31718
17:03:53,10596211,10599097,11074,11078
17:03:54,31611207,31615855,32434,32449
17:03:55,23634969,24571060,24771,25216
17:03:56,25280744,26339902,26038,27044
17:03:57,30530349,29120072,31237,29918
17:03:58,31252464,31615686,32050,32439
17:03:59,31611007,31615977,32407,32468
17:04:00,31611014,31615557,32408,32408
17:04:01,31611070,31615718,32416,32431
17:04:02,31611154,31615802,32428,32443
17:04:03,31611175,31615781,32431,32440
17:04:04,31610990,31615918,32398,32451
17:04:05,31557352,31561825,32361,32351
17:04:06,29172128,28364221,29885,29130
17:04:07,29172146,28364211,29881,29122
17:04:08,30798700,31615837,31610,32448
17:04:09,31611240,31615987,32434,32461
17:04:10,34916261,34921465,35831,35863
17:04:11,2068,2090,176,177
17:04:12,31612281,31617230,32419,32477
17:04:13,31611136,31630267,32414,32464
17:04:14,31611070,31615837,32416,32448
17:04:15,31611105,31615858,32421,32451
17:04:16,31557093,31561965,32324,32371
17:04:17,29172687,29989257,29968,30714
17:04:18,30798476,29990479,31807,30839
17:04:19,30798795,31615717,31611,32414
17:04:20,31611070,31615935,32416,32462
17:04:21,31611063,31615725,32415,32432
17:04:22,31610902,31615914,32392,32459
17:04:23,31611268,31617575,32435,32463
17:04:24,31611147,31615683,32427,32426
17:04:25,31146909,31208415,31925,31940
17:04:26,23760867,24818925,24399,25386
17:04:27,28445746,27395395,29204,28166
17:04:28,42767336,41718678,43848,42858
17:04:29,2174,2235,178,181
17:04:30,28306096,28310069,29032,29013
17:04:31,31611158,31615771,32422,32430
17:04:32,31611357,31615851,32457,32450
17:04:33,31611440,31616407,32436,32493
17:04:34,31611448,31616235,32424,32456
17:04:35,31610875,31615901,32386,32455
17:04:36,26926058,26929975,27592,27636
17:04:37,26336680,26341584,27080,27119
17:04:38,30555702,29505848,31304,30337
17:04:39,31611100,31615567,32414,32401
17:04:40,31611126,31615830,32424,32447
17:04:41,27850372,28083530,28764,28749
17:04:42,26335319,26340149,27043,27084
17:04:43,30555928,29519752,31318,30388
17:04:44,31611210,31615739,32436,32434
17:04:45,31611161,31615942,32429,32463
17:04:46,52574182,52581752,53849,53927
17:04:47,53795,53817,66,67
17:04:48,2253,6177,180,189
17:04:49,6941264,5216,13379,139
17:04:50,4840024,7897,9409,184
17:04:51,0,22,0,1
17:04:52,104,169,2,5
17:04:53,79,1405,2,5
17:04:54,23,45,0,1
17:04:55,0,22,0,1
17:04:56,0,22,0,1
17:04:57,104,169,2,5
17:04:58,134,536,3,5
17:04:59,0,22,0,1
17:05:00,906,964,12,13
17:05:01,0,22,0,1
17:05:02,24697807,51848,48198,1200
17:05:03,14952224,32364,29237,699
17:05:04,2004298,1252,3861,40
17:05:05,245642,114327,2491,2247
17:05:06,60690,60756,1189,1191
17:05:07,11184,8389732,451,16155
17:05:08,4540264,648230,8801,1383
17:05:09,3855255,1624,7420,52
17:05:10,0,22,0,1
17:05:11,51,95,1,3
17:05:12,51,95,1,3
17:05:13,0,22,0,1
17:05:14,0,22,0,1
17:05:15,12807875,37674688,25516,72969
17:05:16,24831761,50281,48233,1278
