timestamp,rx_bytes,tx_bytes,rx_packets,tx_packets
16:21:19,1861441,1860732,6574,6502
16:21:20,11546704,15622,22392,387
16:21:21,35753055,1901473,72186,7582
16:21:22,186243068,70290,358495,2115
16:21:23,48981381,2032993,99337,10189
16:21:25,2707854,1919291,9078,7665
16:21:26,1857734,1854828,6585,6424
16:21:27,6039,4972,98,99
16:21:28,1934776,1933739,8061,8012
16:21:29,3225594,1959629,10797,8623
16:21:30,3109715,144710,8048,2797
16:21:31,11001564,2079945,27188,11009
16:21:32,6423488,2009836,17392,9686
16:21:33,2485383,137959,5516,1060
16:21:34,37070916,1770746,74211,6586
16:21:35,55036779,13182411,110166,19287
16:21:36,120148812,62859,231319,1358
16:21:37,31427069,1868629,63585,6876
16:21:38,156420214,106937565,209610,114992
16:21:39,164408584,164529322,168569,168761
16:21:40,146592130,146737302,154848,155167
16:21:41,149537244,149666928,157778,158138
16:21:42,137967393,137802092,141298,141213
16:21:43,161259719,160325162,169775,168815
16:21:44,127314791,126376732,135077,134521
16:21:45,151818408,151946249,160251,160453
16:21:46,143418944,144593016,147183,148344
16:21:47,151737939,151741333,159915,160126
16:21:48,128047899,128490020,135814,136419
16:21:49,157035443,156111466,160981,160220
16:21:50,139203496,140124154,147558,148211
16:21:51,150230782,147720885,158482,156471
16:21:52,158158261,157795465,162348,162037
16:21:53,136755078,136853722,144667,144844
16:21:54,151817243,151137522,160175,159794
16:21:55,136822187,136966999,144872,145138
16:21:56,149963740,150066105,153926,153970
16:21:57,136823125,136958418,144903,145234
16:21:58,151421571,150371554,159307,158618
16:21:59,147074061,147184413,150619,150909
16:22:00,163640899,163764091,172465,172672
16:22:01,148773970,149028846,157101,157577
16:22:02,151493834,151182304,155433,155139
16:22:03,151573986,153567691,161803,163948
16:22:04,155712119,207208609,205103,253401
16:22:05,73149369,546092939,394220,848913
16:22:06,143150063,147949758,152007,151504
16:22:07,135023703,140488452,143750,143980
16:22:08,164725649,169733661,173250,173680
16:22:09,135019299,140114870,143318,143481
16:22:10,163046419,166007376,172336,170751
16:22:11,138875795,139012682,142598,142655
16:22:12,149963430,150064697,153805,153948
16:22:13,131812959,132042743,135285,135471
16:22:14,137166080,138021687,140710,141622
16:22:15,140252295,139321920,143794,143031
16:22:16,140412588,140202145,144014,143834
16:22:17,132768567,133247152,136178,136946
16:22:18,120704557,120681106,123774,123469
16:22:19,149963081,150070776,153782,153644
16:22:20,121560086,120891924,124695,124092
16:22:21,143095923,144013641,146853,147742
16:22:22,136553512,136666020,140133,140150
16:22:23,143634090,143865471,147376,147569
16:22:24,130621181,132525062,134007,135897
16:22:25,137937097,139098076,141563,142668
16:22:26,149963013,150463131,153729,154329
16:22:27,128421835,128542655,131679,131842
16:22:28,139403119,141617210,143104,145253
16:22:29,136556780,135898956,140124,139473
16:22:30,142889163,142739586,146454,146168
16:22:31,134967616,135097581,138483,138525
16:22:32,149963493,150077822,153796,154001
16:22:33,104975679,105088795,107663,107802
16:22:34,29995380,30000504,30967,31017
16:22:35,149963309,150068159,153821,153910
16:22:36,134968287,135198515,138543,138795
16:22:37,142777171,143529077,147048,147448
16:22:38,133911561,133966826,137336,137323
16:22:39,138234741,139517583,141840,143181
16:22:40,149596212,150092029,153437,154097
16:22:41,134967701,135094044,138464,138598
16:22:42,145001276,146191794,148735,149887
16:22:43,128579952,129282154,131928,132703
16:22:44,145743033,146919965,149599,150784
16:22:45,145391503,145938664,149842,149374
16:22:46,144150687,145337940,147894,149000
16:22:47,134967036,135077816,138456,138649
16:22:48,146695040,146808974,150284,150512
16:22:49,149101311,149344568,152944,153173
16:22:50,138177827,138450465,141761,142021
16:22:51,144474346,144612512,148234,148331
16:22:52,123365302,125319804,127416,128572
16:22:53,147185509,147209852,150981,150690
16:22:54,134967161,135083468,138467,138656
16:22:55,134968191,135090526,138527,138553
16:22:56,147030615,147151668,150815,150875
16:22:57,134967955,135105939,138482,138627
16:22:58,134968859,135882802,138495,139356
16:22:59,131791761,131882463,135170,135152
16:23:00,149963565,150073285,153820,153963
16:23:01,149963140,150079443,153805,153951
16:23:02,59985467,60050934,61550,61562
16:23:03,74984419,75027618,77118,77166
16:23:05,134968128,135084649,138572,138579
16:23:06,149963608,150098341,153804,153995
16:23:07,134967547,135166862,138492,138759
16:23:08,159683292,159799008,163450,163569
16:23:09,149963793,150114982,153855,153911
16:23:10,164958678,165071958,169136,169056
16:23:11,148515988,149363611,152411,153199
16:23:12,149963628,150840571,153764,154768
16:23:13,149962753,150085404,153766,153958
16:23:14,162761800,162177388,167015,166307
16:23:15,150698021,151555943,154636,155402
16:23:16,146470012,147854329,151882,153458
16:23:17,149748695,153398584,156933,157433
16:23:18,135002961,138513879,141828,142011
16:23:19,144509076,148039457,151499,151681
16:23:20,138382994,144009255,145349,147573
16:23:21,161614859,164891745,168942,168920
16:23:22,136438285,140690571,143291,144136
16:23:23,148884163,153962722,156766,158068
16:23:24,135214378,136715568,141064,141139
16:23:25,165141071,165330275,172238,173438
16:23:26,136946586,137799957,211308,210410
16:23:27,147978371,147384171,151714,151186
16:23:28,161691744,161470802,165764,165937
16:23:29,150330758,150467462,154187,154357
16:23:30,104973966,105076176,107627,107778
16:23:31,38684790,38469525,40060,39598
16:23:32,155454254,156637386,159526,160701
16:23:33,145000260,145135144,148627,148732
16:23:34,164959448,166675935,169180,170999
16:23:35,138122186,138374119,141663,142015
16:23:36,149628199,150406636,154676,154201
16:23:37,150757488,150137884,154564,154033
16:23:38,149168571,149344392,152985,153200
16:23:39,149966189,150094754,153919,154025
16:23:40,149968695,150073444,153908,153959
16:23:41,149970906,150602091,154397,154595
16:23:42,134967858,135086446,138497,138672
16:23:43,149963527,150088780,153835,153978
16:23:44,149964114,150080011,153891,153936
16:23:45,149963124,150106218,153769,154040
16:23:46,155775483,156079716,159654,160383
16:23:47,156515026,154817365,160509,158861
16:23:48,139979972,140086733,143497,143656
16:23:49,148267370,147687459,151978,151957
16:23:50,136699727,139134061,140789,143003
16:23:51,164959174,165092534,169127,169393
16:23:52,130532218,130652950,133846,134382
16:23:53,153342587,153476817,157127,157482
16:23:54,149963046,150082985,153798,154015
16:23:55,134967132,135064671,138425,138579
16:23:56,157358944,158565873,161327,162536
16:23:57,129828483,130062445,133592,133509
16:23:58,4434974,3869623,4577,4036
16:23:59,119973156,120059048,123234,123404
16:24:00,149963231,150098340,153773,154012
16:24:01,164225065,165090225,168385,169265
16:24:02,149964130,150097287,153831,153923
16:24:03,149963138,150113461,153771,153974
16:24:04,147030738,147865967,150842,151661
16:24:05,166426052,167305012,170843,171624
16:24:06,149962789,150093228,153691,154125
16:24:07,164958837,165175285,169113,169422
16:24:08,134968367,135109683,138571,138634
16:24:09,164960336,165077084,169183,169221
16:24:10,134967822,135102369,138491,138662
16:24:11,164960209,165092715,169122,169329
16:24:12,134967480,135092306,138440,138574
16:24:13,148498010,149357462,152270,153203
16:24:14,149963633,150831530,153811,154650
16:24:15,149962765,150083678,153743,153849
16:24:16,149964311,150112266,153895,153943
16:24:17,149963675,150081464,153831,154056
16:24:18,152343295,152282855,156221,156444
16:24:19,146790305,147187086,150661,151052
16:24:20,176642154,175697670,181185,180215
16:24:21,137061879,136542281,140136,140030
16:24:22,161803927,161931791,165794,166099
16:24:23,131157328,131218332,152862,152219
16:24:24,155629259,155812495,160359,160290
16:24:25,8655792,8671562,8887,8901
16:24:26,119974372,120064261,123350,123331
16:24:27,149964347,150091152,153942,153851
16:24:28,126318719,126406863,130097,129731
16:24:29,152298883,152315945,156207,156219
16:24:30,123100137,123110724,126447,126376
16:24:31,149963481,150084776,153850,153935
16:24:32,134967424,135085662,138445,138517
16:24:33,149964111,150094736,153901,153876
16:24:34,158941995,159586993,163037,163524
16:24:35,123126790,123343064,126421,126490
16:24:36,149964615,150190587,153942,154172
16:24:37,134967096,135056452,138483,138496
16:24:38,149964817,150095350,153909,153910
16:24:39,145070877,145745911,148720,149918
16:24:40,161578881,159608459,165544,163686
16:24:41,123239636,123325081,126539,126530
16:24:42,163370811,164898051,167615,168992
16:24:43,149229564,149353933,153073,153144
16:24:44,135701975,136630935,139256,140059
16:24:45,158612386,159424475,162308,163115
16:24:46,134968312,135098513,138576,138509
16:24:47,149963976,150098389,153860,154013
16:24:49,134967135,134270649,138466,137711
16:24:50,149963270,150086452,153815,153876
16:24:51,138143128,138259994,141821,141847
16:24:52,142567678,142678854,146234,146343
16:24:53,136142633,135869951,140203,139452
16:24:54,43400704,44236275,44613,45335
16:24:55,89981070,90066309,92487,92609
16:24:56,149963103,149277971,153838,153120
16:24:57,164960199,165096752,169258,169235
16:24:58,140253833,140391164,144010,143964
16:24:59,146016068,144474341,151057,149234
16:25:00,370424907,357922989,458502,445525
16:25:01,374877021,384856585,466970,476431
16:25:02,385998062,385975967,480965,480838
16:25:03,352597129,345438063,439497,432022
16:25:04,359874588,364958627,440277,444980
16:25:05,371162712,366338585,461224,456087
16:25:06,372286522,382367563,462806,472056
16:25:07,356384992,353851494,443499,440994
16:25:08,383837531,389651644,477932,483439
16:25:09,326568031,316448621,402511,392428
16:25:10,371922286,371942390,457221,457552
16:25:11,327071005,326266076,405369,404767
16:25:12,373102216,380726409,462630,469809
16:25:13,366610203,361582397,455010,449661
16:25:14,359649428,356326746,444291,440423
16:25:15,335425920,340570887,417262,421795
16:25:16,336137022,336643572,417349,417566
16:25:17,371636680,381089622,462517,471414
16:25:18,362064999,361930376,448103,447622
16:25:19,351685361,349538681,433300,430906
16:25:20,347142487,347086812,432598,432187
16:25:21,350415666,350234473,431708,431197
16:25:22,185345528,177996425,256141,248864
16:25:23,308342302,319264263,387332,397574
16:25:24,315477673,313058291,382911,380164
16:25:25,362638494,356442122,453777,447679
16:25:26,401518610,403320388,501684,503096
16:25:27,389294496,387416079,488101,485767
16:25:28,408687309,409137252,512760,512966
16:25:29,406733090,406355781,511169,510562
16:25:30,381777965,382296476,476638,476709
16:25:31,351664405,349269199,438207,435520
16:25:32,358084982,362106793,446860,450106
16:25:33,342351466,336792680,417548,411780
16:25:34,341020510,347553103,419635,425723
16:25:35,350021792,352329745,431729,433725
16:25:36,347621254,354149993,429839,436081
16:25:37,352362791,345739815,436314,429503
16:25:38,344285332,347187178,427737,430025
16:25:39,367748780,367399461,455625,454853
16:25:40,321617370,329340114,393342,400343
16:25:41,334180268,325198138,407886,398961
16:25:42,333337973,331461571,413591,411392
16:25:43,337991782,345429111,417165,423952
16:25:44,358696980,356303015,445288,442634
16:25:45,331155792,330636614,405800,404714
16:25:46,340312670,341103319,422257,422053
16:25:47,365778712,365106152,454526,453562
16:25:48,316033688,312566753,387753,384129
16:25:49,338318228,337414743,420450,419363
16:25:50,180622314,187801050,251391,258057
16:25:51,166436610,169014232,179254,181934
16:25:52,155304051,152586431,159828,157610
16:25:53,139422767,139568343,142760,142955
16:25:54,134967502,135079047,138514,138632
16:25:55,146582902,146801497,150017,150473
16:25:56,138013730,138132508,141652,141651
16:25:57,159469682,160666661,163553,164752
16:25:58,138347409,138343430,142063,141896
16:25:59,150758190,150120121,154615,154140
16:26:00,144677668,144803697,148348,148512
16:26:01,149904167,149297945,153194,153085
16:26:02,137314659,139260270,140492,142462
16:26:03,144149868,144782868,147841,148412
16:26:04,149229065,148622738,153023,152451
16:26:05,149598120,149734714,153428,153635
16:26:06,151062497,150452256,154713,154323
16:26:07,134967618,135119236,138431,138716
16:26:08,142567800,142835798,146225,146301
16:26:09,149963026,150082551,153829,153985
16:26:10,147030422,147106131,150726,151058
16:26:11,136541467,136662033,139680,139818
16:26:12,149169431,150070368,152944,153945
16:26:13,142363227,143550114,146011,147183
16:26:14,140458304,141653449,144200,145317
16:26:15,146583560,146742331,150344,150445
16:26:16,124388687,124878159,128081,128318
16:26:17,128098840,127697961,131365,131094
16:26:18,4157,9176,220,227
16:26:19,3119049,38132,6026,140
16:26:20,1893522,2149,3647,47
16:26:21,0,22,0,1
16:26:22,1099097,3533,2182,84
16:26:23,729956,4691,1474,105
16:26:24,439,633,9,18
16:26:25,0,22,0,1
16:26:27,158,7444,4,18
16:26:28,104,169,2,5
16:26:29,104,169,2,5
16:26:30,0,22,0,1
16:26:31,0,22,0,1
16:26:32,189,773,4,7
16:26:33,0,22,0,1
16:26:34,104,169,2,5
16:26:35,0,22,0,1
16:26:36,0,22,0,1
16:26:37,79,776,2,4
16:26:38,0,22,0,1
16:26:39,0,22,0,1
16:26:40,0,22,0,1
16:26:41,0,22,0,1
16:26:42,79,907,2,4
16:26:43,0,22,0,1
16:26:44,1432,1479,28,31
16:26:45,0,22,0,1
16:26:46,0,22,0,1
16:26:47,79,1038,2,4
16:26:48,0,22,0,1
16:26:49,0,22,0,1
16:26:50,0,22,0,1
16:26:51,0,22,0,1
16:26:52,79,1190,2,5
16:26:53,0,22,0,1
16:26:54,0,22,0,1
16:26:55,0,22,0,1
16:26:56,3164,3426,60,61
16:26:57,136,2468,3,9
16:26:58,0,22,0,1
16:26:59,0,22,0,1
16:27:00,18,29,1,2
16:27:01,23690660,31659,45915,813
16:27:02,5896941,78581,10302,3889
16:27:03,70063652,47223863,116203,78680
16:27:04,2004364,2264,3864,86
16:27:05,279863,148709,3164,2925
16:27:06,27183,27205,532,531
16:27:07,2424,7394,167,238
16:27:08,11832,12122,231,229
16:27:09,198,220,4,5
16:27:10,0,22,0,1
16:27:11,475,630,12,18
16:27:12,3097,6694817,95,12885
16:27:13,840,869,16,18
16:27:14,0,22,0,1
16:27:15,14572,36597539,444,70397
16:27:16,4581878,2299623,8979,4689
16:27:17,4109923,3942,7912,153
16:27:18,4106433,3604,7899,142
16:27:19,0,22,0,1
16:27:20,4106484,3457,7900,134
16:27:21,0,22,0,1
16:27:22,4106578,4469,7904,142
16:27:23,51,95,1,3
16:27:24,4106628,3277,7903,122
16:27:25,0,22,0,1
16:27:26,51,73,1,2
16:27:27,4106499,3208,7902,124
16:27:28,0,22,0,1
16:27:29,4106455,3384,7900,132
16:27:30,224,246,4,5
16:27:31,4106499,3340,7902,130
16:27:32,0,22,0,1
16:27:33,4106477,3318,7901,129
16:27:34,1188,1210,24,25
16:27:35,1752846,1705,3375,66
16:27:36,0,22,0,1
16:27:37,130,4559,3,13
16:27:38,47629,94015509,1609,180925
16:27:39,35064054,14938800,68447,30788
16:27:40,82969669,64992,159952,1811
16:27:41,51,95,1,3
16:27:42,0,22,0,1
16:27:43,0,22,0,1
16:27:44,53,93,1,3
16:27:45,803341,15106,1770,267
16:27:46,0,22,0,1
16:27:47,278171,599,538,23
16:27:48,27332,2063,83,44
16:27:49,83,102,1,3
16:27:50,424,479,8,11
16:27:51,0,22,0,1
16:27:52,79,1804,2,6
