timestamp,rx_bytes,tx_bytes,rx_packets,tx_packets
16:31:35,3632,4152,71,75
16:31:36,3254,3433,63,72
16:31:37,14331222,21815,27760,614
16:31:38,40476010,53913,78520,1404
16:31:39,193976171,70411,372902,2060
16:31:40,32196145,161755,63975,3406
16:31:41,871599,75152,2721,1481
16:31:42,9921,8895,174,177
16:31:43,73340,73500,1439,1445
16:31:44,1363011,97639,4104,1967
16:31:45,3077461,134338,7831,2606
16:31:46,7499969,198119,17215,3919
16:31:47,8610226,176549,18790,3667
16:31:48,2663920,49474,5871,1006
16:31:49,4107573,2533,7914,73
16:31:50,31177586,16763,60065,425
16:31:51,53180954,23788657,104121,25000
16:31:52,122811869,106731,236358,1760
16:31:53,39549605,18450,76694,625
16:31:54,164052258,126460951,202061,129941
16:31:55,189373772,189619022,194302,194609
16:31:56,157813196,158126963,162018,162355
16:31:57,174378886,175198319,178950,180313
16:31:58,157131897,158388249,161105,162463
16:31:59,164694412,164422999,168984,168739
16:32:00,126612125,127222994,129969,130640
16:32:01,187932227,188180857,192712,193118
16:32:02,166639119,166944616,170957,171336
16:32:03,154119016,153848343,158156,157999
16:32:04,182130769,183971230,187003,188685
16:32:05,171589660,172086132,176555,177151
16:32:06,150417423,149667912,154239,153570
16:32:07,144381811,144519683,148075,148311
16:32:08,171241856,171253954,175758,175778
16:32:09,175595624,175673939,180063,180253
16:32:10,161529342,161671492,165818,165898
16:32:11,126249841,126450344,129574,129826
16:32:17,157811811,158115534,161869,162279
16:32:18,184240114,183435959,188896,188106
16:32:19,168363935,168672428,172775,173139
16:32:20,172575012,172849528,176551,176849
16:32:21,159253774,158902983,163447,163250
16:32:22,46887034,46935365,48100,48149
16:32:23,0,22,0,1
16:32:24,75644373,74739265,77631,76740
16:32:25,183699052,184510048,188375,188922
16:32:26,148293543,149615906,152253,153615
16:32:27,149533084,151898857,153553,155843
16:32:28,147637077,147019768,151488,150926
16:32:29,177029033,176976316,181677,181594
16:32:30,176579894,177186333,181087,181778
16:32:31,166462046,166751148,170795,171150
16:32:32,162231857,162151103,166551,166560
16:32:33,151456354,152273103,155421,156118
16:32:34,178900269,178834922,183443,183158
16:32:35,169565548,170391670,174062,174904
16:32:36,168296785,167881360,172743,172272
16:32:37,168916184,170277489,173403,174722
16:32:38,154443036,154527948,158419,158472
16:32:39,129502602,130123507,132962,133612
16:32:40,153204933,154464236,157159,158458
16:32:41,157812446,158060740,161944,162201
16:32:42,177009235,177197779,181510,181831
16:32:43,138906473,139161302,142606,143262
16:32:44,182466328,181305678,187170,185990
16:32:45,163639970,163954368,167939,168334
16:32:46,154268751,154494735,158174,158521
16:32:47,161121967,161367673,165208,165691
16:32:48,157811616,158064042,161894,162212
16:32:49,183019205,184326149,187767,189150
16:32:50,162059144,163372196,166440,167697
16:32:51,98794488,94890046,105142,97505
16:32:52,0,22,0,1
16:32:53,107618557,94792984,122168,97645
16:32:54,155373366,156433858,159795,160499
16:32:55,165057009,165625251,169397,169993
16:32:56,169604820,169282935,174370,174010
16:32:57,162585749,163161138,167002,167522
16:32:58,157451146,158015244,161581,162142
16:32:59,166111708,167466206,170996,171873
16:33:00,171554228,172679540,176098,177135
16:33:01,151016358,152556880,155039,156549
16:33:02,154256543,155956987,158400,159992
16:33:03,144861612,146176213,148650,149999
16:33:04,175633558,176297999,180946,181296
16:33:05,158422224,158114874,162585,162223
16:33:06,176848513,177099540,181341,181816
16:33:07,160552733,160541800,164805,164754
16:33:09,135243336,136557479,138831,139670
16:33:10,158172629,158072357,162296,161974
16:33:11,171439790,172049293,176664,176950
16:33:12,172567620,173178259,177682,177333
16:33:13,158173312,158119821,162334,162257
16:33:14,181074857,180968772,185693,185613
16:33:15,161918733,161700836,165565,165684
16:33:16,147591356,148032393,151027,151683
16:33:17,156845735,156776405,160442,160427
16:33:18,169971005,170274119,174448,174639
16:33:19,183546346,182742298,188257,187501
16:33:20,160251310,160354372,163964,164157
16:33:21,163474517,163785866,167862,168165
16:33:22,151095363,152463961,155066,156518
16:33:23,189373561,189618544,194286,194523
16:33:24,158173754,158839851,162399,163064
16:33:25,172923822,173795219,178060,178868
16:33:26,170062333,170481975,174452,174970
16:33:27,189376041,189702253,194375,194819
16:33:28,157811808,158115030,161893,162273
16:33:29,189374617,189623198,194382,194675
16:33:30,157202026,157455558,161315,161630
16:33:31,177459716,177252542,182078,181931
16:33:32,138591462,138761391,142264,142352
16:33:33,189373873,189313201,193968,194100
16:33:34,158172717,158421333,162309,162546
16:33:35,188328627,188356888,192719,193021
16:33:36,164529452,164839306,168837,169098
16:33:37,148968612,149034309,152400,152560
16:33:38,157811737,158007638,161959,162199
16:33:39,181105286,181473491,186035,186261
16:33:40,162849914,163156042,167177,167559
16:33:41,157405222,158011455,161515,162188
16:33:42,157812508,158072910,161932,162261
16:33:43,157811719,158068997,161929,162171
16:33:44,31562815,31666106,32398,32531
16:33:45,23363010,23624173,24129,24363
16:33:46,165750152,166052730,170101,170466
16:33:47,189374638,189677571,194369,194637
16:33:48,149346419,149548031,153228,153498
16:33:49,164694349,164424121,168962,168851
16:33:50,157812532,158124396,161931,162351
16:33:51,157812053,158114260,161945,162246
16:33:52,169991571,171294800,174552,175792
16:33:53,134792425,133412930,138149,136983
16:33:54,165750081,165740153,170131,170084
16:33:55,185890544,186025871,190738,190930
16:33:56,161239455,161555631,165553,165806
16:33:57,158173067,158062348,162365,162322
16:33:58,156637019,157196312,160605,161387
16:33:59,158173564,158123352,162359,162382
16:34:00,157451404,158069475,161541,162209
16:34:01,189013571,189682434,193925,194591
16:34:02,145287030,145505110,149076,149259
16:34:03,165750266,165526761,170127,170025
16:34:04,177078682,177420346,181736,182055
16:34:05,75284844,75385349,77289,77397
16:34:08,150929011,150664906,154846,155039
16:34:09,164695035,164953041,169076,169322
16:34:10,143338100,144480705,147449,148242
16:34:11,166974872,167904514,171512,172612
16:34:12,152184859,153292600,156545,157174
16:34:13,157928605,158009834,162152,162155
16:34:14,160512072,160101240,164710,164116
16:34:15,158625779,159750623,162809,163823
16:34:16,157811733,158060891,161907,162335
16:34:17,162419267,163722590,166765,168024
16:34:18,180218170,180711788,184894,185419
16:34:19,151029537,151801062,155240,155858
